name,artists,daily_rank,country,snapshot_date,is_explicit,duration_ms,danceability,energy,loudness,speechiness,acousticness,instrumentalness,valence,tempo,popularity
Apna Bana Le,"Sachin-Jigar, Arijit Singh, Amitabh Bhattacharya",12,IN,2024-02-02,False,261702,0.586,0.562,-7.399,0.0267,0.803,5.52e-06,0.436,93.982,78
Saari Duniya Jalaa Denge,"Jaani, B Praak",13,IN,2024-02-02,False,182348,0.515,0.475,-9.661,0.0351,0.782,0.0,0.674,81.835,76
Cheques,Shubh,14,IN,2024-02-02,False,183756,0.742,0.627,-8.939,0.0533,0.262,1.23e-05,0.356,89.998,74
"Hua Main (From ""ANIMAL"")","Raghav Chaitanya, Manoj Muntashir, Pritam",15,IN,2024-02-02,False,277021,0.371,0.664,-5.027,0.0318,0.566,2.54e-05,0.672,187.629,72
9:45,"Prabh Singh, Jay Trak, Rooh Sandhu",16,IN,2024-02-02,False,117606,0.796,0.455,-7.763,0.0997,0.637,3.59e-06,0.352,99.958,70
You and Me,Shubh,17,IN,2024-02-02,False,172066,0.695,0.786,-6.223,0.037,0.109,0.0122,0.408,102.022,68
Mahiye Jinna Sohna,Darshan Raval,18,IN,2024-02-02,False,181250,0.567,0.54,-5.754,0.0406,0.736,3.17e-05,0.331,92.027,66
Manjha,Vishal Mishra,19,IN,2024-02-02,False,191647,0.524,0.515,-7.478,0.0427,0.674,0.0,0.368,169.882,64
Mannat,"Darshan Raval, Prakriti Kakar",20,IN,2024-02-02,False,159600,0.637,0.721,-5.625,0.0465,0.252,0.0,0.308,99.995,62
Softly,"Karan Aujla, Ikky",21,IN,2024-02-02,False,155161,0.735,0.564,-7.786,0.204,0.191,0.0,0.902,92.986,60
"Janiye (from the Netflix Film ""Chor Nikal Ke Bhaga"")","Vishal Mishra, Rashmeet Kaur",22,IN,2024-02-02,False,223390,0.578,0.444,-11.447,0.0644,0.44,0.0,0.36,76.032,58
Malang Sajna,"Sachet Tandon, Parampara Tandon, Kumaar, Sachet-Parampara",23,IN,2024-02-02,False,161041,0.739,0.716,-4.964,0.037,0.232,0.0,0.871,113.943,56
Kesariya,"Pritam, Arijit Singh, Amitabh Bhattacharya",24,IN,2024-02-02,False,268164,0.577,0.574,-6.525,0.0278,0.572,0.0,0.436,94.009,54
Maan Meri Jaan,King,25,IN,2024-02-02,False,194653,0.698,0.505,-8.242,0.0356,0.354,0.0,0.396,95.868,52
Lutt Putt Gaya,"Pritam, Arijit Singh, Swanand Kirkire, IP Singh",26,IN,2024-02-02,False,222997,0.655,0.803,-7.472,0.179,0.465,4.29e-05,0.651,90.973,50
"Kaise Hua (From ""Kabir Singh"")",Vishal Mishra,27,IN,2024-02-02,False,234722,0.385,0.464,-6.975,0.0404,0.452,0.0,0.15,137.839,48
"Phir Aur Kya Chahiye (From ""Zara Hatke Zara Bachke"")","Sachin-Jigar, Arijit Singh, Amitabha Bhattacharya",28,IN,2024-02-02,False,266075,0.556,0.552,-5.875,0.0373,0.531,0.0,0.531,100.051,46
"Tum Kya Mile (From ""Rocky Aur Rani Kii Prem Kahaani"")","Pritam, Arijit Singh, Shreya Ghoshal, Amitabh Bhattacharya",29,IN,2024-02-02,False,277500,0.271,0.726,-6.504,0.0527,0.586,0.0,0.532,87.425,44
Asal Mein,Darshan Raval,30,IN,2024-02-02,False,224240,0.656,0.551,-6.43,0.0299,0.721,1.26e-06,0.329,114.106,42
Hass Hass,"Diljit Dosanjh, Sia, Greg Kurstin",31,IN,2024-02-02,False,153016,0.726,0.804,-4.775,0.078,0.0348,5.59e-06,0.644,90.983,40
Pahadon Mein,Vishal Mishra,32,IN,2024-02-02,False,231034,0.472,0.446,-8.523,0.0289,0.71,0.0,0.421,77.74,38
Baarishein,Anuv Jain,33,IN,2024-02-02,False,207312,0.476,0.124,-9.463,0.0443,0.927,0.0,0.19,94.299,36
Alag Aasmaan,Anuv Jain,34,IN,2024-02-02,False,212750,0.699,0.299,-12.599,0.0403,0.869,0.0,0.459,118.968,34
Koi Si,"Afsana Khan, Nirmaan",35,IN,2024-02-02,False,199998,0.713,0.608,-7.609,0.0566,0.805,6.46e-05,0.613,124.866,32
Maharani,"Karun, Lambo Drive, Arpit Bala, ReVo LEKHAK",36,IN,2024-02-02,True,389576,0.769,0.648,-6.658,0.135,0.619,0.0,0.49,100.015,30
Kahani Suno 2.0,Kaifi Khalil,37,IN,2024-02-02,False,173637,0.577,0.379,-13.235,0.0374,0.909,0.000586,0.26,139.585,28
Apa Fer Milaangey,Savi Kahlon,38,IN,2024-02-02,False,213368,0.867,0.316,-16.104,0.487,0.887,0.0,0.768,139.95,26
"Agar Tum Saath Ho (From ""Tamasha"")","Alka Yagnik, Arijit Singh",39,IN,2024-02-02,False,341054,0.562,0.519,-8.744,0.0326,0.557,0.000268,0.415,122.925,24
"Marham (Pehle Bhi Main) [From ""ANIMAL""]","Vishal Mishra, Raj Shekhar",40,IN,2024-02-02,False,113264,0.407,0.186,-9.031,0.0371,0.93,0.0,0.511,99.772,22
"What Jhumka ? (From ""Rocky Aur Rani Kii Prem Kahaani"")","Pritam, Arijit Singh, Jonita Gandhi, Ranveer Singh, Madan Mohan, Amitabh Bhattacharya",41,IN,2024-02-02,False,213611,0.821,0.823,-5.455,0.1,0.235,0.0,0.479,107.953,20
"Abrar’s Entry | Jamal Kudu (From ""ANIMAL"")","Harshavardhan Rameshwar, Choir",42,IN,2024-02-02,False,134110,0.739,0.584,-5.729,0.0758,0.631,6.52e-06,0.753,120.522,18
Tere Pyaar Mein,"Pritam, Arijit Singh, Amitabh Bhattacharya, Nikhita Gandhi",43,IN,2024-02-02,False,266094,0.679,0.748,-5.487,0.054,0.111,0.0,0.406,118.945,16
"Unakku Thaan - From ""Chithha""","Santhosh Narayanan, Dhvani Kailas, Vivek",44,IN,2024-02-02,False,216214,0.578,0.389,-5.439,0.0304,0.875,1.28e-06,0.559,139.64,14
Kinni Kinni,"Diljit Dosanjh, thiarajxtt",45,IN,2024-02-02,False,213344,0.883,0.525,-8.391,0.112,0.517,0.00046,0.608,97.005,12
Still Rollin,Shubh,46,IN,2024-02-02,False,174730,0.881,0.431,-11.093,0.0914,0.182,0.0018,0.246,94.0,10
Tu Jaana Na Piya,King,47,IN,2024-02-02,False,226029,0.691,0.709,-6.136,0.0301,0.359,0.0,0.395,102.012,8
"Tere Hawaale (From ""Laal Singh Chaddha"")","Pritam, Arijit Singh, Shilpa Rao",48,IN,2024-02-02,False,346290,0.589,0.522,-10.649,0.0391,0.642,2.74e-05,0.31,109.094,6
"Mast Magan (From ""2 States"")","Arijit Singh, Chinmayi",49,IN,2024-02-02,False,280161,0.659,0.774,-7.014,0.0372,0.606,0.000333,0.883,82.995,4
California Love,"Cheema Y, Gur Sidhu",50,IN,2024-02-02,True,175686,0.648,0.609,-6.467,0.314,0.126,2.28e-06,0.405,177.981,2
Pehle Bhi Main,"Vishal Mishra, Raj Shekhar",1,IN,2024-02-01,False,250158,0.413,0.406,-10.23,0.0353,0.768,2.22e-06,0.281,76.944,100
Husn,Anuv Jain,2,IN,2024-02-01,False,217894,0.527,0.376,-9.974,0.0298,0.682,0.0,0.24,151.928,98
"Satranga (From ""ANIMAL"")","Arijit Singh, Shreyas Puranik, Siddharth - Garima",3,IN,2024-02-01,False,271169,0.273,0.405,-5.81,0.0298,0.735,0.0,0.534,89.48,96
Tu hai kahan,AUR,4,IN,2024-02-01,False,263184,0.708,0.356,-9.738,0.075,0.437,6.54e-05,0.569,83.679,94
O Maahi,"Pritam, Arijit Singh, Irshad Kamil",5,IN,2024-02-01,False,233453,0.616,0.669,-6.836,0.0349,0.562,0.0,0.475,116.973,92
Chaleya,"Anirudh Ravichander, Arijit Singh, Shilpa Rao, Kumaar",6,IN,2024-02-01,False,200373,0.575,0.845,-5.28,0.0852,0.393,0.0107,0.439,95.047,90
One Love,Shubh,7,IN,2024-02-01,False,159222,0.848,0.512,-7.757,0.118,0.284,0.00645,0.881,144.926,88
"Akhiyaan Gulaab (From ""Teri Baaton Mein Aisa Uljha Jiya"")",Mitraz,8,IN,2024-02-01,False,171147,0.763,0.587,-8.299,0.0381,0.358,6.03e-06,0.794,106.977,86
King Shit,Shubh,9,IN,2024-02-01,False,226933,0.794,0.566,-8.35,0.0602,0.301,0.000168,0.68,85.953,84
Arjan Vailly,"Manan Bhardwaj, Bhupinder Babbal",10,IN,2024-02-01,False,182170,0.532,0.825,-3.239,0.0798,0.241,0.0,0.878,75.723,82
Heeriye (feat. Arijit Singh),"Jasleen Royal, Arijit Singh, Harrykahanhai",11,IN,2024-02-01,False,194857,0.728,0.494,-9.628,0.0256,0.516,0.00384,0.558,105.007,80
Apna Bana Le,"Sachin-Jigar, Arijit Singh, Amitabh Bhattacharya",12,IN,2024-02-01,False,261702,0.586,0.562,-7.399,0.0267,0.803,5.52e-06,0.436,93.982,78
Saari Duniya Jalaa Denge,"Jaani, B Praak",13,IN,2024-02-01,False,182348,0.515,0.475,-9.661,0.0351,0.782,0.0,0.674,81.835,76
Cheques,Shubh,14,IN,2024-02-01,False,183756,0.742,0.627,-8.939,0.0533,0.262,1.23e-05,0.356,89.998,74
"Hua Main (From ""ANIMAL"")","Raghav Chaitanya, Manoj Muntashir, Pritam",15,IN,2024-02-01,False,277021,0.371,0.664,-5.027,0.0318,0.566,2.54e-05,0.672,187.629,72
9:45,"Prabh Singh, Jay Trak, Rooh Sandhu",16,IN,2024-02-01,False,117606,0.796,0.455,-7.763,0.0997,0.637,3.59e-06,0.352,99.958,70
You and Me,Shubh,17,IN,2024-02-01,False,172066,0.695,0.786,-6.223,0.037,0.109,0.0122,0.408,102.022,68
Manjha,Vishal Mishra,18,IN,2024-02-01,False,191647,0.524,0.515,-7.478,0.0427,0.674,0.0,0.368,169.882,66
Mahiye Jinna Sohna,Darshan Raval,19,IN,2024-02-01,False,181250,0.567,0.54,-5.754,0.0406,0.736,3.17e-05,0.331,92.027,64
Mannat,"Darshan Raval, Prakriti Kakar",20,IN,2024-02-01,False,159600,0.637,0.721,-5.625,0.0465,0.252,0.0,0.308,99.995,62
Softly,"Karan Aujla, Ikky",21,IN,2024-02-01,False,155161,0.735,0.564,-7.786,0.204,0.191,0.0,0.902,92.986,60
"Janiye (from the Netflix Film ""Chor Nikal Ke Bhaga"")","Vishal Mishra, Rashmeet Kaur",22,IN,2024-02-01,False,223390,0.578,0.444,-11.447,0.0644,0.44,0.0,0.36,76.032,58
Malang Sajna,"Sachet Tandon, Parampara Tandon, Kumaar, Sachet-Parampara",23,IN,2024-02-01,False,161041,0.739,0.716,-4.964,0.037,0.232,0.0,0.871,113.943,56
Pahadon Mein,Vishal Mishra,24,IN,2024-02-01,False,231034,0.472,0.446,-8.523,0.0289,0.71,0.0,0.421,77.74,54
"Tum Kya Mile (From ""Rocky Aur Rani Kii Prem Kahaani"")","Pritam, Arijit Singh, Shreya Ghoshal, Amitabh Bhattacharya",25,IN,2024-02-01,False,277500,0.271,0.726,-6.504,0.0527,0.586,0.0,0.532,87.425,52
Kesariya,"Pritam, Arijit Singh, Amitabh Bhattacharya",26,IN,2024-02-01,False,268164,0.577,0.574,-6.525,0.0278,0.572,0.0,0.436,94.009,50
Shree Hanuman Chalisa,Hariharan,27,IN,2024-02-01,False,586075,0.589,0.885,-3.4,0.035,0.545,0.0,0.831,91.01,48
Maan Meri Jaan,King,28,IN,2024-02-01,False,194653,0.698,0.505,-8.242,0.0356,0.354,0.0,0.396,95.868,46
Lutt Putt Gaya,"Pritam, Arijit Singh, Swanand Kirkire, IP Singh",29,IN,2024-02-01,False,222997,0.655,0.803,-7.472,0.179,0.465,4.29e-05,0.651,90.973,44
"Kaise Hua (From ""Kabir Singh"")",Vishal Mishra,30,IN,2024-02-01,False,234722,0.385,0.464,-6.975,0.0404,0.452,0.0,0.15,137.839,42
Asal Mein,Darshan Raval,31,IN,2024-02-01,False,224240,0.656,0.551,-6.43,0.0299,0.721,1.26e-06,0.329,114.106,40
"Phir Aur Kya Chahiye (From ""Zara Hatke Zara Bachke"")","Sachin-Jigar, Arijit Singh, Amitabha Bhattacharya",32,IN,2024-02-01,False,266075,0.556,0.552,-5.875,0.0373,0.531,0.0,0.531,100.051,38
Hass Hass,"Diljit Dosanjh, Sia, Greg Kurstin",33,IN,2024-02-01,False,153016,0.726,0.804,-4.775,0.078,0.0348,5.59e-06,0.644,90.983,36
Kahani Suno 2.0,Kaifi Khalil,34,IN,2024-02-01,False,173637,0.577,0.379,-13.235,0.0374,0.909,0.000586,0.26,139.585,34
Alag Aasmaan,Anuv Jain,35,IN,2024-02-01,False,212750,0.699,0.299,-12.599,0.0403,0.869,0.0,0.459,118.968,32
Maharani,"Karun, Lambo Drive, Arpit Bala, ReVo LEKHAK",36,IN,2024-02-01,True,389576,0.769,0.648,-6.658,0.135,0.619,0.0,0.49,100.015,30
Apa Fer Milaangey,Savi Kahlon,37,IN,2024-02-01,False,213368,0.867,0.316,-16.104,0.487,0.887,0.0,0.768,139.95,28
Tu Jaana Na Piya,King,38,IN,2024-02-01,False,226029,0.691,0.709,-6.136,0.0301,0.359,0.0,0.395,102.012,26
"Unakku Thaan - From ""Chithha""","Santhosh Narayanan, Dhvani Kailas, Vivek",39,IN,2024-02-01,False,216214,0.578,0.389,-5.439,0.0304,0.875,1.28e-06,0.559,139.64,24
"What Jhumka ? (From ""Rocky Aur Rani Kii Prem Kahaani"")","Pritam, Arijit Singh, Jonita Gandhi, Ranveer Singh, Madan Mohan, Amitabh Bhattacharya",40,IN,2024-02-01,False,213611,0.821,0.823,-5.455,0.1,0.235,0.0,0.479,107.953,22
"Agar Tum Saath Ho (From ""Tamasha"")","Alka Yagnik, Arijit Singh",41,IN,2024-02-01,False,341054,0.562,0.519,-8.744,0.0326,0.557,0.000268,0.415,122.925,20
Koi Si,"Afsana Khan, Nirmaan",42,IN,2024-02-01,False,199998,0.713,0.608,-7.609,0.0566,0.805,6.46e-05,0.613,124.866,18
Baarishein,Anuv Jain,43,IN,2024-02-01,False,207312,0.476,0.124,-9.463,0.0443,0.927,0.0,0.19,94.299,16
"Tere Hawaale (From ""Laal Singh Chaddha"")","Pritam, Arijit Singh, Shilpa Rao",44,IN,2024-02-01,False,346290,0.589,0.522,-10.649,0.0391,0.642,2.74e-05,0.31,109.094,14
Kinni Kinni,"Diljit Dosanjh, thiarajxtt",45,IN,2024-02-01,False,213344,0.883,0.525,-8.391,0.112,0.517,0.00046,0.608,97.005,12
"Mast Magan (From ""2 States"")","Arijit Singh, Chinmayi",46,IN,2024-02-01,False,280161,0.659,0.774,-7.014,0.0372,0.606,0.000333,0.883,82.995,10
"Abrar’s Entry | Jamal Kudu (From ""ANIMAL"")","Harshavardhan Rameshwar, Choir",47,IN,2024-02-01,False,134110,0.739,0.584,-5.729,0.0758,0.631,6.52e-06,0.753,120.522,8
Tere Pyaar Mein,"Pritam, Arijit Singh, Amitabh Bhattacharya, Nikhita Gandhi",48,IN,2024-02-01,False,266094,0.679,0.748,-5.487,0.054,0.111,0.0,0.406,118.945,6
Still Rollin,Shubh,49,IN,2024-02-01,False,174730,0.881,0.431,-11.093,0.0914,0.182,0.0018,0.246,94.0,4
"Naseeb Se (From ""Satyaprem Ki Katha"")","Payal Dev, Vishal Mishra, A.M. Turaz",50,IN,2024-02-01,False,184312,0.557,0.599,-6.309,0.0447,0.556,1.22e-06,0.392,149.785,2
Pehle Bhi Main,"Vishal Mishra, Raj Shekhar",1,IN,2024-01-31,False,250158,0.413,0.406,-10.23,0.0353,0.768,2.22e-06,0.281,76.944,100
Husn,Anuv Jain,2,IN,2024-01-31,False,217894,0.527,0.376,-9.974,0.0298,0.682,0.0,0.24,151.928,98
"Satranga (From ""ANIMAL"")","Arijit Singh, Shreyas Puranik, Siddharth - Garima",3,IN,2024-01-31,False,271169,0.273,0.405,-5.81,0.0298,0.735,0.0,0.534,89.48,96
Tu hai kahan,AUR,4,IN,2024-01-31,False,263184,0.708,0.356,-9.738,0.075,0.437,6.54e-05,0.569,83.679,94
O Maahi,"Pritam, Arijit Singh, Irshad Kamil",5,IN,2024-01-31,False,233453,0.616,0.669,-6.836,0.0349,0.562,0.0,0.475,116.973,92
Chaleya,"Anirudh Ravichander, Arijit Singh, Shilpa Rao, Kumaar",6,IN,2024-01-31,False,200373,0.575,0.845,-5.28,0.0852,0.393,0.0107,0.439,95.047,90
"Akhiyaan Gulaab (From ""Teri Baaton Mein Aisa Uljha Jiya"")",Mitraz,7,IN,2024-01-31,False,171147,0.763,0.587,-8.299,0.0381,0.358,6.03e-06,0.794,106.977,88
One Love,Shubh,8,IN,2024-01-31,False,159222,0.848,0.512,-7.757,0.118,0.284,0.00645,0.881,144.926,86
King Shit,Shubh,9,IN,2024-01-31,False,226933,0.794,0.566,-8.35,0.0602,0.301,0.000168,0.68,85.953,84
Arjan Vailly,"Manan Bhardwaj, Bhupinder Babbal",10,IN,2024-01-31,False,182170,0.532,0.825,-3.239,0.0798,0.241,0.0,0.878,75.723,82
Heeriye (feat. Arijit Singh),"Jasleen Royal, Arijit Singh, Harrykahanhai",11,IN,2024-01-31,False,194857,0.728,0.494,-9.628,0.0256,0.516,0.00384,0.558,105.007,80
Apna Bana Le,"Sachin-Jigar, Arijit Singh, Amitabh Bhattacharya",12,IN,2024-01-31,False,261702,0.586,0.562,-7.399,0.0267,0.803,5.52e-06,0.436,93.982,78
Saari Duniya Jalaa Denge,"Jaani, B Praak",13,IN,2024-01-31,False,182348,0.515,0.475,-9.661,0.0351,0.782,0.0,0.674,81.835,76
Cheques,Shubh,14,IN,2024-01-31,False,183756,0.742,0.627,-8.939,0.0533,0.262,1.23e-05,0.356,89.998,74
9:45,"Prabh Singh, Jay Trak, Rooh Sandhu",15,IN,2024-01-31,False,117606,0.796,0.455,-7.763,0.0997,0.637,3.59e-06,0.352,99.958,72
"Hua Main (From ""ANIMAL"")","Raghav Chaitanya, Manoj Muntashir, Pritam",16,IN,2024-01-31,False,277021,0.371,0.664,-5.027,0.0318,0.566,2.54e-05,0.672,187.629,70
You and Me,Shubh,17,IN,2024-01-31,False,172066,0.695,0.786,-6.223,0.037,0.109,0.0122,0.408,102.022,68
Mahiye Jinna Sohna,Darshan Raval,18,IN,2024-01-31,False,181250,0.567,0.54,-5.754,0.0406,0.736,3.17e-05,0.331,92.027,66
Manjha,Vishal Mishra,19,IN,2024-01-31,False,191647,0.524,0.515,-7.478,0.0427,0.674,0.0,0.368,169.882,64
Mannat,"Darshan Raval, Prakriti Kakar",20,IN,2024-01-31,False,159600,0.637,0.721,-5.625,0.0465,0.252,0.0,0.308,99.995,62
Malang Sajna,"Sachet Tandon, Parampara Tandon, Kumaar, Sachet-Parampara",21,IN,2024-01-31,False,161041,0.739,0.716,-4.964,0.037,0.232,0.0,0.871,113.943,60
Pahadon Mein,Vishal Mishra,22,IN,2024-01-31,False,231034,0.472,0.446,-8.523,0.0289,0.71,0.0,0.421,77.74,58
Softly,"Karan Aujla, Ikky",23,IN,2024-01-31,False,155161,0.735,0.564,-7.786,0.204,0.191,0.0,0.902,92.986,56
"Janiye (from the Netflix Film ""Chor Nikal Ke Bhaga"")","Vishal Mishra, Rashmeet Kaur",24,IN,2024-01-31,False,223390,0.578,0.444,-11.447,0.0644,0.44,0.0,0.36,76.032,54
"Tum Kya Mile (From ""Rocky Aur Rani Kii Prem Kahaani"")","Pritam, Arijit Singh, Shreya Ghoshal, Amitabh Bhattacharya",25,IN,2024-01-31,False,277500,0.271,0.726,-6.504,0.0527,0.586,0.0,0.532,87.425,52
Kesariya,"Pritam, Arijit Singh, Amitabh Bhattacharya",26,IN,2024-01-31,False,268164,0.577,0.574,-6.525,0.0278,0.572,0.0,0.436,94.009,50
"Kaise Hua (From ""Kabir Singh"")",Vishal Mishra,27,IN,2024-01-31,False,234722,0.385,0.464,-6.975,0.0404,0.452,0.0,0.15,137.839,48
Lutt Putt Gaya,"Pritam, Arijit Singh, Swanand Kirkire, IP Singh",28,IN,2024-01-31,False,222997,0.655,0.803,-7.472,0.179,0.465,4.29e-05,0.651,90.973,46
Hass Hass,"Diljit Dosanjh, Sia, Greg Kurstin",29,IN,2024-01-31,False,153016,0.726,0.804,-4.775,0.078,0.0348,5.59e-06,0.644,90.983,44
Maan Meri Jaan,King,30,IN,2024-01-31,False,194653,0.698,0.505,-8.242,0.0356,0.354,0.0,0.396,95.868,42
"Phir Aur Kya Chahiye (From ""Zara Hatke Zara Bachke"")","Sachin-Jigar, Arijit Singh, Amitabha Bhattacharya",31,IN,2024-01-31,False,266075,0.556,0.552,-5.875,0.0373,0.531,0.0,0.531,100.051,40
Alag Aasmaan,Anuv Jain,32,IN,2024-01-31,False,212750,0.699,0.299,-12.599,0.0403,0.869,0.0,0.459,118.968,38
Asal Mein,Darshan Raval,33,IN,2024-01-31,False,224240,0.656,0.551,-6.43,0.0299,0.721,1.26e-06,0.329,114.106,36
Maharani,"Karun, Lambo Drive, Arpit Bala, ReVo LEKHAK",34,IN,2024-01-31,True,389576,0.769,0.648,-6.658,0.135,0.619,0.0,0.49,100.015,34
Kahani Suno 2.0,Kaifi Khalil,35,IN,2024-01-31,False,173637,0.577,0.379,-13.235,0.0374,0.909,0.000586,0.26,139.585,32
Apa Fer Milaangey,Savi Kahlon,36,IN,2024-01-31,False,213368,0.867,0.316,-16.104,0.487,0.887,0.0,0.768,139.95,30
Baarishein,Anuv Jain,37,IN,2024-01-31,False,207312,0.476,0.124,-9.463,0.0443,0.927,0.0,0.19,94.299,28
"Unakku Thaan - From ""Chithha""","Santhosh Narayanan, Dhvani Kailas, Vivek",38,IN,2024-01-31,False,216214,0.578,0.389,-5.439,0.0304,0.875,1.28e-06,0.559,139.64,26
"Tere Hawaale (From ""Laal Singh Chaddha"")","Pritam, Arijit Singh, Shilpa Rao",39,IN,2024-01-31,False,346290,0.589,0.522,-10.649,0.0391,0.642,2.74e-05,0.31,109.094,24
"Agar Tum Saath Ho (From ""Tamasha"")","Alka Yagnik, Arijit Singh",40,IN,2024-01-31,False,341054,0.562,0.519,-8.744,0.0326,0.557,0.000268,0.415,122.925,22
"What Jhumka ? (From ""Rocky Aur Rani Kii Prem Kahaani"")","Pritam, Arijit Singh, Jonita Gandhi, Ranveer Singh, Madan Mohan, Amitabh Bhattacharya",41,IN,2024-01-31,False,213611,0.821,0.823,-5.455,0.1,0.235,0.0,0.479,107.953,20
California Love,"Cheema Y, Gur Sidhu",42,IN,2024-01-31,True,175686,0.648,0.609,-6.467,0.314,0.126,2.28e-06,0.405,177.981,18
Tu Jaana Na Piya,King,43,IN,2024-01-31,False,226029,0.691,0.709,-6.136,0.0301,0.359,0.0,0.395,102.012,16
Kinni Kinni,"Diljit Dosanjh, thiarajxtt",44,IN,2024-01-31,False,213344,0.883,0.525,-8.391,0.112,0.517,0.00046,0.608,97.005,14
Tere Pyaar Mein,"Pritam, Arijit Singh, Amitabh Bhattacharya, Nikhita Gandhi",45,IN,2024-01-31,False,266094,0.679,0.748,-5.487,0.054,0.111,0.0,0.406,118.945,12
"Abrar’s Entry | Jamal Kudu (From ""ANIMAL"")","Harshavardhan Rameshwar, Choir",46,IN,2024-01-31,False,134110,0.739,0.584,-5.729,0.0758,0.631,6.52e-06,0.753,120.522,10
Dil Diyan Gallan,Atif Aslam,47,IN,2024-01-31,False,260536,0.717,0.64,-8.726,0.025,0.565,0.00139,0.485,105.021,8
Shikayat,AUR,48,IN,2024-01-31,False,270000,0.656,0.521,-9.197,0.0464,0.42,0.0,0.262,139.86,6
"Mast Magan (From ""2 States"")","Arijit Singh, Chinmayi",49,IN,2024-01-31,False,280161,0.659,0.774,-7.014,0.0372,0.606,0.000333,0.883,82.995,4
Still Rollin,Shubh,50,IN,2024-01-31,False,174730,0.881,0.431,-11.093,0.0914,0.182,0.0018,0.246,94.0,2
Husn,Anuv Jain,1,IN,2024-01-30,False,217894,0.527,0.376,-9.974,0.0298,0.682,0.0,0.24,151.928,100
Pehle Bhi Main,"Vishal Mishra, Raj Shekhar",2,IN,2024-01-30,False,250158,0.413,0.406,-10.23,0.0353,0.768,2.22e-06,0.281,76.944,98
"Satranga (From ""ANIMAL"")","Arijit Singh, Shreyas Puranik, Siddharth - Garima",3,IN,2024-01-30,False,271169,0.273,0.405,-5.81,0.0298,0.735,0.0,0.534,89.48,96
Tu hai kahan,AUR,4,IN,2024-01-30,False,263184,0.708,0.356,-9.738,0.075,0.437,6.54e-05,0.569,83.679,94
O Maahi,"Pritam, Arijit Singh, Irshad Kamil",5,IN,2024-01-30,False,233453,0.616,0.669,-6.836,0.0349,0.562,0.0,0.475,116.973,92
Chaleya,"Anirudh Ravichander, Arijit Singh, Shilpa Rao, Kumaar",6,IN,2024-01-30,False,200373,0.575,0.845,-5.28,0.0852,0.393,0.0107,0.439,95.047,90
One Love,Shubh,7,IN,2024-01-30,False,159222,0.848,0.512,-7.757,0.118,0.284,0.00645,0.881,144.926,88
King Shit,Shubh,8,IN,2024-01-30,False,226933,0.794,0.566,-8.35,0.0602,0.301,0.000168,0.68,85.953,86
Heeriye (feat. Arijit Singh),"Jasleen Royal, Arijit Singh, Harrykahanhai",9,IN,2024-01-30,False,194857,0.728,0.494,-9.628,0.0256,0.516,0.00384,0.558,105.007,84
Arjan Vailly,"Manan Bhardwaj, Bhupinder Babbal",10,IN,2024-01-30,False,182170,0.532,0.825,-3.239,0.0798,0.241,0.0,0.878,75.723,82
Apna Bana Le,"Sachin-Jigar, Arijit Singh, Amitabh Bhattacharya",11,IN,2024-01-30,False,261702,0.586,0.562,-7.399,0.0267,0.803,5.52e-06,0.436,93.982,80
Saari Duniya Jalaa Denge,"Jaani, B Praak",12,IN,2024-01-30,False,182348,0.515,0.475,-9.661,0.0351,0.782,0.0,0.674,81.835,78
Cheques,Shubh,13,IN,2024-01-30,False,183756,0.742,0.627,-8.939,0.0533,0.262,1.23e-05,0.356,89.998,76
"Akhiyaan Gulaab (From ""Teri Baaton Mein Aisa Uljha Jiya"")",Mitraz,14,IN,2024-01-30,False,171147,0.763,0.587,-8.299,0.0381,0.358,6.03e-06,0.794,106.977,74
9:45,"Prabh Singh, Jay Trak, Rooh Sandhu",15,IN,2024-01-30,False,117606,0.796,0.455,-7.763,0.0997,0.637,3.59e-06,0.352,99.958,72
"Hua Main (From ""ANIMAL"")","Raghav Chaitanya, Manoj Muntashir, Pritam",16,IN,2024-01-30,False,277021,0.371,0.664,-5.027,0.0318,0.566,2.54e-05,0.672,187.629,70
Mahiye Jinna Sohna,Darshan Raval,17,IN,2024-01-30,False,181250,0.567,0.54,-5.754,0.0406,0.736,3.17e-05,0.331,92.027,68
Pahadon Mein,Vishal Mishra,18,IN,2024-01-30,False,231034,0.472,0.446,-8.523,0.0289,0.71,0.0,0.421,77.74,66
You and Me,Shubh,19,IN,2024-01-30,False,172066,0.695,0.786,-6.223,0.037,0.109,0.0122,0.408,102.022,64
Manjha,Vishal Mishra,20,IN,2024-01-30,False,191647,0.524,0.515,-7.478,0.0427,0.674,0.0,0.368,169.882,62
Softly,"Karan Aujla, Ikky",21,IN,2024-01-30,False,155161,0.735,0.564,-7.786,0.204,0.191,0.0,0.902,92.986,60
Malang Sajna,"Sachet Tandon, Parampara Tandon, Kumaar, Sachet-Parampara",22,IN,2024-01-30,False,161041,0.739,0.716,-4.964,0.037,0.232,0.0,0.871,113.943,58
Kesariya,"Pritam, Arijit Singh, Amitabh Bhattacharya",23,IN,2024-01-30,False,268164,0.577,0.574,-6.525,0.0278,0.572,0.0,0.436,94.009,56
Mannat,"Darshan Raval, Prakriti Kakar",24,IN,2024-01-30,False,159600,0.637,0.721,-5.625,0.0465,0.252,0.0,0.308,99.995,54
