name,artists,daily_rank,country,snapshot_date,is_explicit,duration_ms,danceability,energy,loudness,speechiness,acousticness,instrumentalness,valence,tempo,popularity
fukumean,Gunna,17,US,2024-01-09,True,125040,0.847,0.622,-6.747,0.0903,0.119,0.0,0.22,130.001,68
vampire,Olivia Rodrigo,18,US,2024-01-09,True,219724,0.511,0.532,-5.745,0.0578,0.177,0.0,0.35,138.005,66
I KNOW ?,Travis Scott,19,US,2024-01-09,True,211582,0.927,0.619,-4.441,0.0539,0.0186,0.0,0.817,117.995,64
Rich Baby Daddy (feat. Sexyy Red & SZA),"Drake, Sexyy Red, SZA",20,US,2024-01-09,True,319191,0.645,0.729,-4.56,0.0528,0.0377,0.0,0.142,146.01,62
Last Night,Morgan Wallen,21,US,2024-01-09,True,163854,0.492,0.675,-5.456,0.0389,0.467,0.0,0.478,203.759,60
La Víctima,Xavi,22,US,2024-01-09,True,156345,0.778,0.835,-3.598,0.0767,0.152,0.0,0.666,140.082,58
Kill Bill,SZA,23,US,2024-01-09,False,153946,0.644,0.735,-5.747,0.0391,0.0521,0.144,0.418,88.98,56
Popular (with Playboi Carti & Madonna) - Music from the HBO Original Series,"The Weeknd, Playboi Carti, Madonna",24,US,2024-01-09,True,215466,0.855,0.678,-6.276,0.189,0.0569,3.69e-05,0.852,99.029,54
First Person Shooter (feat. J. Cole),"Drake, J. Cole",25,US,2024-01-09,True,247444,0.47,0.64,-7.779,0.32,0.0277,0.0,0.248,163.92,52
Is It Over Now? (Taylor's Version) (From The Vault),Taylor Swift,26,US,2024-01-09,False,229477,0.596,0.658,-7.346,0.036,0.0504,0.0,0.176,100.012,50
No Role Modelz,J. Cole,27,US,2024-01-09,True,292799,0.69,0.521,-8.492,0.339,0.324,0.0,0.494,100.028,48
Water,Tyla,28,US,2024-01-09,False,200255,0.673,0.722,-3.495,0.0755,0.0856,0.0,0.519,117.187,46
"One Of The Girls (with JENNIE, Lily Rose Depp)","The Weeknd, JENNIE, Lily-Rose Depp",29,US,2024-01-09,False,244684,0.522,0.641,-6.287,0.0318,0.0545,0.0,0.202,87.51,44
Feather,Sabrina Carpenter,30,US,2024-01-09,True,185552,0.787,0.686,-4.37,0.0339,0.0893,0.0,0.836,123.51,42
HARLEY QUINN,"Fuerza Regida, Marshmello",31,US,2024-01-09,True,143327,0.815,0.741,-6.04,0.0569,0.0277,0.0183,0.591,125.031,40
Pink + White,Frank Ocean,32,US,2024-01-09,False,184516,0.545,0.545,-7.362,0.107,0.667,5.48e-05,0.549,159.94,38
Sweater Weather,The Neighbourhood,33,US,2024-01-09,False,240400,0.612,0.807,-2.81,0.0336,0.0495,0.0177,0.398,124.053,36
Lose Control,Teddy Swims,34,US,2024-01-09,False,210688,0.561,0.604,-4.409,0.0337,0.199,1.9e-05,0.242,159.92,34
exes,Tate McRae,35,US,2024-01-09,True,159400,0.821,0.575,-6.57,0.0589,0.173,0.000242,0.611,136.962,32
Everybody (feat. Lil Uzi Vert),"Nicki Minaj, Lil Uzi Vert",36,US,2024-01-09,True,180869,0.736,0.769,-5.546,0.258,0.027,0.0,0.388,137.947,30
Lovers Rock,TV Girl,37,US,2024-01-09,False,213920,0.559,0.871,-5.338,0.0397,7.53e-06,0.00545,0.572,104.97,28
Not Allowed,TV Girl,38,US,2024-01-09,True,167864,0.67,0.905,-6.855,0.129,0.669,0.000227,0.563,104.965,26
"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,39,US,2024-01-09,False,222369,0.444,0.0911,-17.665,0.0307,0.959,1.05e-06,0.142,78.403,24
BELLAKEO,"Peso Pluma, Anitta",40,US,2024-01-09,True,197333,0.72,0.88,-2.834,0.101,0.0562,0.06,0.463,180.011,22
Murder On The Dancefloor,Sophie Ellis-Bextor,41,US,2024-01-09,False,230013,0.73,0.849,-5.281,0.0299,0.00234,2.6e-05,0.887,117.31,20
Heartless,Kanye West,42,US,2024-01-09,False,211000,0.79,0.647,-5.983,0.136,0.0515,0.0,0.654,87.999,18
Thinkin’ Bout Me,Morgan Wallen,43,US,2024-01-09,False,177387,0.656,0.757,-5.775,0.0308,0.492,0.0,0.429,139.971,16
Que Onda,"Calle 24, Chino Pacas, Fuerza Regida",44,US,2024-01-09,True,191466,0.808,0.944,-4.863,0.0408,0.183,1.11e-06,0.937,124.934,14
Shut up My Moms Calling,Hotel Ugly,45,US,2024-01-09,False,164571,0.485,0.409,-10.711,0.101,0.325,0.0,0.376,138.419,12
Never Lose Me,Flo Milli,46,US,2024-01-09,True,125901,0.781,0.567,-7.857,0.0969,0.0504,0.0,0.0743,121.964,10
FE!N (feat. Playboi Carti),"Travis Scott, Playboi Carti",47,US,2024-01-09,True,191700,0.569,0.882,-2.777,0.06,0.0316,0.0,0.201,148.038,8
Dark Red,Steve Lacy,48,US,2024-01-09,False,173104,0.603,0.784,-4.023,0.062,0.446,8.32e-06,0.769,172.041,6
Can’t Catch Me Now - from The Hunger Games: The Ballad of Songbirds & Snakes,Olivia Rodrigo,49,US,2024-01-09,False,205483,0.518,0.368,-7.76,0.0353,0.855,4.9e-06,0.234,141.934,4
Strangers,Kenya Grace,50,US,2024-01-09,False,172964,0.628,0.523,-8.307,0.0946,0.701,0.00274,0.416,169.982,2
Lovin On Me,Jack Harlow,1,US,2024-01-08,True,138411,0.943,0.558,-4.911,0.0568,0.0026,2.19e-06,0.606,104.983,100
Stick Season,Noah Kahan,2,US,2024-01-08,False,182346,0.662,0.488,-6.894,0.0682,0.782,0.0,0.817,117.913,98
I Remember Everything (feat. Kacey Musgraves),"Zach Bryan, Kacey Musgraves",3,US,2024-01-08,False,227195,0.429,0.453,-7.746,0.0459,0.554,2e-06,0.155,77.639,96
Cruel Summer,Taylor Swift,4,US,2024-01-08,False,178426,0.552,0.702,-5.707,0.157,0.117,2.06e-05,0.564,169.994,94
greedy,Tate McRae,5,US,2024-01-08,True,131872,0.75,0.733,-3.18,0.0319,0.256,0.0,0.844,111.018,92
My Love Mine All Mine,Mitski,6,US,2024-01-08,False,137773,0.504,0.308,-14.958,0.0321,0.868,0.135,0.121,113.95,90
FTCU,Nicki Minaj,7,US,2024-01-08,True,172137,0.928,0.458,-6.751,0.187,0.0175,0.000446,0.242,144.995,88
La Diabla,Xavi,8,US,2024-01-08,False,172264,0.751,0.819,-4.372,0.0409,0.255,0.0,0.697,131.842,86
Agora Hills,Doja Cat,9,US,2024-01-08,True,265360,0.755,0.687,-6.247,0.101,0.183,0.000177,0.381,123.01,84
Surround Sound (feat. 21 Savage & Baby Tate),"JID, 21 Savage, Baby Tate",10,US,2024-01-08,True,229938,0.575,0.56,-7.302,0.478,0.173,0.0,0.471,75.956,82
Snooze,SZA,11,US,2024-01-08,True,201800,0.559,0.551,-7.231,0.132,0.141,0.0,0.392,143.008,80
Paint The Town Red,Doja Cat,12,US,2024-01-08,True,230480,0.864,0.556,-7.683,0.194,0.255,3.85e-06,0.726,99.974,78
Something in the Orange,Zach Bryan,13,US,2024-01-08,False,228013,0.369,0.192,-12.151,0.04,0.555,8.35e-06,0.148,175.212,76
IDGAF (feat. Yeat),"Drake, Yeat",14,US,2024-01-08,True,260111,0.663,0.67,-8.399,0.271,0.0464,8.92e-05,0.138,136.952,74
fukumean,Gunna,15,US,2024-01-08,True,125040,0.847,0.622,-6.747,0.0903,0.119,0.0,0.22,130.001,72
vampire,Olivia Rodrigo,16,US,2024-01-08,True,219724,0.511,0.532,-5.745,0.0578,0.177,0.0,0.35,138.005,70
500lbs,Lil Tecca,17,US,2024-01-08,True,144390,0.722,0.785,-5.451,0.0763,0.0942,0.0,0.529,122.986,68
Last Night,Morgan Wallen,18,US,2024-01-08,True,163854,0.492,0.675,-5.456,0.0389,0.467,0.0,0.478,203.759,66
I KNOW ?,Travis Scott,19,US,2024-01-08,True,211582,0.927,0.619,-4.441,0.0539,0.0186,0.0,0.817,117.995,64
Rich Baby Daddy (feat. Sexyy Red & SZA),"Drake, Sexyy Red, SZA",20,US,2024-01-08,True,319191,0.645,0.729,-4.56,0.0528,0.0377,0.0,0.142,146.01,62
First Person Shooter (feat. J. Cole),"Drake, J. Cole",21,US,2024-01-08,True,247444,0.47,0.64,-7.779,0.32,0.0277,0.0,0.248,163.92,60
La Víctima,Xavi,22,US,2024-01-08,True,156345,0.778,0.835,-3.598,0.0767,0.152,0.0,0.666,140.082,58
See You Again (feat. Kali Uchis),"Tyler, The Creator, Kali Uchis",23,US,2024-01-08,True,180386,0.558,0.559,-9.222,0.0959,0.371,7.49e-06,0.62,78.558,56
Is It Over Now? (Taylor's Version) (From The Vault),Taylor Swift,24,US,2024-01-08,False,229477,0.596,0.658,-7.346,0.036,0.0504,0.0,0.176,100.012,54
Kill Bill,SZA,25,US,2024-01-08,False,153946,0.644,0.735,-5.747,0.0391,0.0521,0.144,0.418,88.98,52
No Role Modelz,J. Cole,26,US,2024-01-08,True,292799,0.69,0.521,-8.492,0.339,0.324,0.0,0.494,100.028,50
Water,Tyla,27,US,2024-01-08,False,200255,0.673,0.722,-3.495,0.0755,0.0856,0.0,0.519,117.187,48
Popular (with Playboi Carti & Madonna) - Music from the HBO Original Series,"The Weeknd, Playboi Carti, Madonna",28,US,2024-01-08,True,215466,0.855,0.678,-6.276,0.189,0.0569,3.69e-05,0.852,99.029,46
Feather,Sabrina Carpenter,29,US,2024-01-08,True,185552,0.787,0.686,-4.37,0.0339,0.0893,0.0,0.836,123.51,44
HARLEY QUINN,"Fuerza Regida, Marshmello",30,US,2024-01-08,True,143327,0.815,0.741,-6.04,0.0569,0.0277,0.0183,0.591,125.031,42
Everybody (feat. Lil Uzi Vert),"Nicki Minaj, Lil Uzi Vert",31,US,2024-01-08,True,180869,0.736,0.769,-5.546,0.258,0.027,0.0,0.388,137.947,40
Lose Control,Teddy Swims,32,US,2024-01-08,False,210688,0.561,0.604,-4.409,0.0337,0.199,1.9e-05,0.242,159.92,38
exes,Tate McRae,33,US,2024-01-08,True,159400,0.821,0.575,-6.57,0.0589,0.173,0.000242,0.611,136.962,36
"One Of The Girls (with JENNIE, Lily Rose Depp)","The Weeknd, JENNIE, Lily-Rose Depp",34,US,2024-01-08,False,244684,0.522,0.641,-6.287,0.0318,0.0545,0.0,0.202,87.51,34
"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,35,US,2024-01-08,False,222369,0.444,0.0911,-17.665,0.0307,0.959,1.05e-06,0.142,78.403,32
Sweater Weather,The Neighbourhood,36,US,2024-01-08,False,240400,0.612,0.807,-2.81,0.0336,0.0495,0.0177,0.398,124.053,30
Pink + White,Frank Ocean,37,US,2024-01-08,False,184516,0.545,0.545,-7.362,0.107,0.667,5.48e-05,0.549,159.94,28
BELLAKEO,"Peso Pluma, Anitta",38,US,2024-01-08,True,197333,0.72,0.88,-2.834,0.101,0.0562,0.06,0.463,180.011,26
Lovers Rock,TV Girl,39,US,2024-01-08,False,213920,0.559,0.871,-5.338,0.0397,7.53e-06,0.00545,0.572,104.97,24
Thinkin’ Bout Me,Morgan Wallen,40,US,2024-01-08,False,177387,0.656,0.757,-5.775,0.0308,0.492,0.0,0.429,139.971,22
Que Onda,"Calle 24, Chino Pacas, Fuerza Regida",41,US,2024-01-08,True,191466,0.808,0.944,-4.863,0.0408,0.183,1.11e-06,0.937,124.934,20
FE!N (feat. Playboi Carti),"Travis Scott, Playboi Carti",42,US,2024-01-08,True,191700,0.569,0.882,-2.777,0.06,0.0316,0.0,0.201,148.038,18
You Proof,Morgan Wallen,43,US,2024-01-08,False,157477,0.732,0.839,-5.007,0.0345,0.265,0.0,0.629,119.724,16
Heartless,Kanye West,44,US,2024-01-08,False,211000,0.79,0.647,-5.983,0.136,0.0515,0.0,0.654,87.999,14
Not Allowed,TV Girl,45,US,2024-01-08,True,167864,0.67,0.905,-6.855,0.129,0.669,0.000227,0.563,104.965,12
MONACO,Bad Bunny,46,US,2024-01-08,True,267194,0.787,0.621,-5.009,0.068,0.15,0.000402,0.13,139.056,10
Murder On The Dancefloor,Sophie Ellis-Bextor,47,US,2024-01-08,False,230013,0.73,0.849,-5.281,0.0299,0.00234,2.6e-05,0.887,117.31,8
Fast Car,Luke Combs,48,US,2024-01-08,False,265493,0.712,0.603,-5.52,0.0262,0.186,0.0,0.67,97.994,6
Can’t Catch Me Now - from The Hunger Games: The Ballad of Songbirds & Snakes,Olivia Rodrigo,49,US,2024-01-08,False,205483,0.518,0.368,-7.76,0.0353,0.855,4.9e-06,0.234,141.934,4
Strangers,Kenya Grace,50,US,2024-01-08,False,172964,0.628,0.523,-8.307,0.0946,0.701,0.00274,0.416,169.982,2
Lovin On Me,Jack Harlow,1,US,2024-01-07,True,138411,0.943,0.558,-4.911,0.0568,0.0026,2.19e-06,0.606,104.983,100
Stick Season,Noah Kahan,2,US,2024-01-07,False,182346,0.662,0.488,-6.894,0.0682,0.782,0.0,0.817,117.913,98
I Remember Everything (feat. Kacey Musgraves),"Zach Bryan, Kacey Musgraves",3,US,2024-01-07,False,227195,0.429,0.453,-7.746,0.0459,0.554,2e-06,0.155,77.639,96
greedy,Tate McRae,4,US,2024-01-07,True,131872,0.75,0.733,-3.18,0.0319,0.256,0.0,0.844,111.018,94
My Love Mine All Mine,Mitski,5,US,2024-01-07,False,137773,0.504,0.308,-14.958,0.0321,0.868,0.135,0.121,113.95,92
Cruel Summer,Taylor Swift,6,US,2024-01-07,False,178426,0.552,0.702,-5.707,0.157,0.117,2.06e-05,0.564,169.994,90
FTCU,Nicki Minaj,7,US,2024-01-07,True,172137,0.928,0.458,-6.751,0.187,0.0175,0.000446,0.242,144.995,88
La Diabla,Xavi,8,US,2024-01-07,False,172264,0.751,0.819,-4.372,0.0409,0.255,0.0,0.697,131.842,86
Agora Hills,Doja Cat,9,US,2024-01-07,True,265360,0.755,0.687,-6.247,0.101,0.183,0.000177,0.381,123.01,84
Snooze,SZA,10,US,2024-01-07,True,201800,0.559,0.551,-7.231,0.132,0.141,0.0,0.392,143.008,82
Surround Sound (feat. 21 Savage & Baby Tate),"JID, 21 Savage, Baby Tate",11,US,2024-01-07,True,229938,0.575,0.56,-7.302,0.478,0.173,0.0,0.471,75.956,80
Paint The Town Red,Doja Cat,12,US,2024-01-07,True,230480,0.864,0.556,-7.683,0.194,0.255,3.85e-06,0.726,99.974,78
Something in the Orange,Zach Bryan,13,US,2024-01-07,False,228013,0.369,0.192,-12.151,0.04,0.555,8.35e-06,0.148,175.212,76
IDGAF (feat. Yeat),"Drake, Yeat",14,US,2024-01-07,True,260111,0.663,0.67,-8.399,0.271,0.0464,8.92e-05,0.138,136.952,74
500lbs,Lil Tecca,15,US,2024-01-07,True,144390,0.722,0.785,-5.451,0.0763,0.0942,0.0,0.529,122.986,72
I KNOW ?,Travis Scott,16,US,2024-01-07,True,211582,0.927,0.619,-4.441,0.0539,0.0186,0.0,0.817,117.995,70
fukumean,Gunna,17,US,2024-01-07,True,125040,0.847,0.622,-6.747,0.0903,0.119,0.0,0.22,130.001,68
vampire,Olivia Rodrigo,18,US,2024-01-07,True,219724,0.511,0.532,-5.745,0.0578,0.177,0.0,0.35,138.005,66
Last Night,Morgan Wallen,19,US,2024-01-07,True,163854,0.492,0.675,-5.456,0.0389,0.467,0.0,0.478,203.759,64
First Person Shooter (feat. J. Cole),"Drake, J. Cole",20,US,2024-01-07,True,247444,0.47,0.64,-7.779,0.32,0.0277,0.0,0.248,163.92,62
See You Again (feat. Kali Uchis),"Tyler, The Creator, Kali Uchis",21,US,2024-01-07,True,180386,0.558,0.559,-9.222,0.0959,0.371,7.49e-06,0.62,78.558,60
Kill Bill,SZA,22,US,2024-01-07,False,153946,0.644,0.735,-5.747,0.0391,0.0521,0.144,0.418,88.98,58
Rich Baby Daddy (feat. Sexyy Red & SZA),"Drake, Sexyy Red, SZA",23,US,2024-01-07,True,319191,0.645,0.729,-4.56,0.0528,0.0377,0.0,0.142,146.01,56
Is It Over Now? (Taylor's Version) (From The Vault),Taylor Swift,24,US,2024-01-07,False,229477,0.596,0.658,-7.346,0.036,0.0504,0.0,0.176,100.012,54
La Víctima,Xavi,25,US,2024-01-07,True,156345,0.778,0.835,-3.598,0.0767,0.152,0.0,0.666,140.082,52
No Role Modelz,J. Cole,26,US,2024-01-07,True,292799,0.69,0.521,-8.492,0.339,0.324,0.0,0.494,100.028,50
Water,Tyla,27,US,2024-01-07,False,200255,0.673,0.722,-3.495,0.0755,0.0856,0.0,0.519,117.187,48
Feather,Sabrina Carpenter,28,US,2024-01-07,True,185552,0.787,0.686,-4.37,0.0339,0.0893,0.0,0.836,123.51,46
Popular (with Playboi Carti & Madonna) - Music from the HBO Original Series,"The Weeknd, Playboi Carti, Madonna",29,US,2024-01-07,True,215466,0.855,0.678,-6.276,0.189,0.0569,3.69e-05,0.852,99.029,44
Lose Control,Teddy Swims,30,US,2024-01-07,False,210688,0.561,0.604,-4.409,0.0337,0.199,1.9e-05,0.242,159.92,42
"One Of The Girls (with JENNIE, Lily Rose Depp)","The Weeknd, JENNIE, Lily-Rose Depp",31,US,2024-01-07,False,244684,0.522,0.641,-6.287,0.0318,0.0545,0.0,0.202,87.51,40
exes,Tate McRae,32,US,2024-01-07,True,159400,0.821,0.575,-6.57,0.0589,0.173,0.000242,0.611,136.962,38
Everybody (feat. Lil Uzi Vert),"Nicki Minaj, Lil Uzi Vert",33,US,2024-01-07,True,180869,0.736,0.769,-5.546,0.258,0.027,0.0,0.388,137.947,36
HARLEY QUINN,"Fuerza Regida, Marshmello",34,US,2024-01-07,True,143327,0.815,0.741,-6.04,0.0569,0.0277,0.0183,0.591,125.031,34
Pink + White,Frank Ocean,35,US,2024-01-07,False,184516,0.545,0.545,-7.362,0.107,0.667,5.48e-05,0.549,159.94,32
"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,36,US,2024-01-07,False,222369,0.444,0.0911,-17.665,0.0307,0.959,1.05e-06,0.142,78.403,30
Sweater Weather,The Neighbourhood,37,US,2024-01-07,False,240400,0.612,0.807,-2.81,0.0336,0.0495,0.0177,0.398,124.053,28
Lovers Rock,TV Girl,38,US,2024-01-07,False,213920,0.559,0.871,-5.338,0.0397,7.53e-06,0.00545,0.572,104.97,26
BELLAKEO,"Peso Pluma, Anitta",39,US,2024-01-07,True,197333,0.72,0.88,-2.834,0.101,0.0562,0.06,0.463,180.011,24
FE!N (feat. Playboi Carti),"Travis Scott, Playboi Carti",40,US,2024-01-07,True,191700,0.569,0.882,-2.777,0.06,0.0316,0.0,0.201,148.038,22
Heartless,Kanye West,41,US,2024-01-07,False,211000,0.79,0.647,-5.983,0.136,0.0515,0.0,0.654,87.999,20
Thinkin’ Bout Me,Morgan Wallen,42,US,2024-01-07,False,177387,0.656,0.757,-5.775,0.0308,0.492,0.0,0.429,139.971,18
Not Allowed,TV Girl,43,US,2024-01-07,True,167864,0.67,0.905,-6.855,0.129,0.669,0.000227,0.563,104.965,16
You Proof,Morgan Wallen,44,US,2024-01-07,False,157477,0.732,0.839,-5.007,0.0345,0.265,0.0,0.629,119.724,14
Can’t Catch Me Now - from The Hunger Games: The Ballad of Songbirds & Snakes,Olivia Rodrigo,45,US,2024-01-07,False,205483,0.518,0.368,-7.76,0.0353,0.855,4.9e-06,0.234,141.934,12
Never Lose Me,Flo Milli,46,US,2024-01-07,True,125901,0.781,0.567,-7.857,0.0969,0.0504,0.0,0.0743,121.964,10
Que Onda,"Calle 24, Chino Pacas, Fuerza Regida",47,US,2024-01-07,True,191466,0.808,0.944,-4.863,0.0408,0.183,1.11e-06,0.937,124.934,8
MONACO,Bad Bunny,48,US,2024-01-07,True,267194,0.787,0.621,-5.009,0.068,0.15,0.000402,0.13,139.056,6
Strangers,Kenya Grace,49,US,2024-01-07,False,172964,0.628,0.523,-8.307,0.0946,0.701,0.00274,0.416,169.982,4
Fast Car,Luke Combs,50,US,2024-01-07,False,265493,0.712,0.603,-5.52,0.0262,0.186,0.0,0.67,97.994,2
Lovin On Me,Jack Harlow,1,US,2024-01-06,True,138411,0.943,0.558,-4.911,0.0568,0.0026,2.19e-06,0.606,104.983,100
Stick Season,Noah Kahan,2,US,2024-01-06,False,182346,0.662,0.488,-6.894,0.0682,0.782,0.0,0.817,117.913,98
I Remember Everything (feat. Kacey Musgraves),"Zach Bryan, Kacey Musgraves",3,US,2024-01-06,False,227195,0.429,0.453,-7.746,0.0459,0.554,2e-06,0.155,77.639,96
My Love Mine All Mine,Mitski,4,US,2024-01-06,False,137773,0.504,0.308,-14.958,0.0321,0.868,0.135,0.121,113.95,94
greedy,Tate McRae,5,US,2024-01-06,True,131872,0.75,0.733,-3.18,0.0319,0.256,0.0,0.844,111.018,92
Cruel Summer,Taylor Swift,6,US,2024-01-06,False,178426,0.552,0.702,-5.707,0.157,0.117,2.06e-05,0.564,169.994,90
FTCU,Nicki Minaj,7,US,2024-01-06,True,172137,0.928,0.458,-6.751,0.187,0.0175,0.000446,0.242,144.995,88
Agora Hills,Doja Cat,8,US,2024-01-06,True,265360,0.755,0.687,-6.247,0.101,0.183,0.000177,0.381,123.01,86
La Diabla,Xavi,9,US,2024-01-06,False,172264,0.751,0.819,-4.372,0.0409,0.255,0.0,0.697,131.842,84
Paint The Town Red,Doja Cat,10,US,2024-01-06,True,230480,0.864,0.556,-7.683,0.194,0.255,3.85e-06,0.726,99.974,82
Snooze,SZA,11,US,2024-01-06,True,201800,0.559,0.551,-7.231,0.132,0.141,0.0,0.392,143.008,80
Surround Sound (feat. 21 Savage & Baby Tate),"JID, 21 Savage, Baby Tate",12,US,2024-01-06,True,229938,0.575,0.56,-7.302,0.478,0.173,0.0,0.471,75.956,78
Something in the Orange,Zach Bryan,13,US,2024-01-06,False,228013,0.369,0.192,-12.151,0.04,0.555,8.35e-06,0.148,175.212,76
IDGAF (feat. Yeat),"Drake, Yeat",14,US,2024-01-06,True,260111,0.663,0.67,-8.399,0.271,0.0464,8.92e-05,0.138,136.952,74
500lbs,Lil Tecca,15,US,2024-01-06,True,144390,0.722,0.785,-5.451,0.0763,0.0942,0.0,0.529,122.986,72
I KNOW ?,Travis Scott,16,US,2024-01-06,True,211582,0.927,0.619,-4.441,0.0539,0.0186,0.0,0.817,117.995,70
fukumean,Gunna,17,US,2024-01-06,True,125040,0.847,0.622,-6.747,0.0903,0.119,0.0,0.22,130.001,68
First Person Shooter (feat. J. Cole),"Drake, J. Cole",18,US,2024-01-06,True,247444,0.47,0.64,-7.779,0.32,0.0277,0.0,0.248,163.92,66
vampire,Olivia Rodrigo,19,US,2024-01-06,True,219724,0.511,0.532,-5.745,0.0578,0.177,0.0,0.35,138.005,64
Last Night,Morgan Wallen,20,US,2024-01-06,True,163854,0.492,0.675,-5.456,0.0389,0.467,0.0,0.478,203.759,62
See You Again (feat. Kali Uchis),"Tyler, The Creator, Kali Uchis",21,US,2024-01-06,True,180386,0.558,0.559,-9.222,0.0959,0.371,7.49e-06,0.62,78.558,60
Kill Bill,SZA,22,US,2024-01-06,False,153946,0.644,0.735,-5.747,0.0391,0.0521,0.144,0.418,88.98,58
Is It Over Now? (Taylor's Version) (From The Vault),Taylor Swift,23,US,2024-01-06,False,229477,0.596,0.658,-7.346,0.036,0.0504,0.0,0.176,100.012,56
La Víctima,Xavi,24,US,2024-01-06,True,156345,0.778,0.835,-3.598,0.0767,0.152,0.0,0.666,140.082,54
No Role Modelz,J. Cole,25,US,2024-01-06,True,292799,0.69,0.521,-8.492,0.339,0.324,0.0,0.494,100.028,52
Rich Baby Daddy (feat. Sexyy Red & SZA),"Drake, Sexyy Red, SZA",26,US,2024-01-06,True,319191,0.645,0.729,-4.56,0.0528,0.0377,0.0,0.142,146.01,50
"One Of The Girls (with JENNIE, Lily Rose Depp)","The Weeknd, JENNIE, Lily-Rose Depp",27,US,2024-01-06,False,244684,0.522,0.641,-6.287,0.0318,0.0545,0.0,0.202,87.51,48
Feather,Sabrina Carpenter,28,US,2024-01-06,True,185552,0.787,0.686,-4.37,0.0339,0.0893,0.0,0.836,123.51,46
exes,Tate McRae,29,US,2024-01-06,True,159400,0.821,0.575,-6.57,0.0589,0.173,0.000242,0.611,136.962,44
Everybody (feat. Lil Uzi Vert),"Nicki Minaj, Lil Uzi Vert",30,US,2024-01-06,True,180869,0.736,0.769,-5.546,0.258,0.027,0.0,0.388,137.947,42
HARLEY QUINN,"Fuerza Regida, Marshmello",31,US,2024-01-06,True,143327,0.815,0.741,-6.04,0.0569,0.0277,0.0183,0.591,125.031,40
Popular (with Playboi Carti & Madonna) - Music from the HBO Original Series,"The Weeknd, Playboi Carti, Madonna",32,US,2024-01-06,True,215466,0.855,0.678,-6.276,0.189,0.0569,3.69e-05,0.852,99.029,38
Water,Tyla,33,US,2024-01-06,False,200255,0.673,0.722,-3.495,0.0755,0.0856,0.0,0.519,117.187,36
Pink + White,Frank Ocean,34,US,2024-01-06,False,184516,0.545,0.545,-7.362,0.107,0.667,5.48e-05,0.549,159.94,34
Lose Control,Teddy Swims,35,US,2024-01-06,False,210688,0.561,0.604,-4.409,0.0337,0.199,1.9e-05,0.242,159.92,32
Sweater Weather,The Neighbourhood,36,US,2024-01-06,False,240400,0.612,0.807,-2.81,0.0336,0.0495,0.0177,0.398,124.053,30
"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,37,US,2024-01-06,False,222369,0.444,0.0911,-17.665,0.0307,0.959,1.05e-06,0.142,78.403,28
Lovers Rock,TV Girl,38,US,2024-01-06,False,213920,0.559,0.871,-5.338,0.0397,7.53e-06,0.00545,0.572,104.97,26
FE!N (feat. Playboi Carti),"Travis Scott, Playboi Carti",39,US,2024-01-06,True,191700,0.569,0.882,-2.777,0.06,0.0316,0.0,0.201,148.038,24
Can’t Catch Me Now - from The Hunger Games: The Ballad of Songbirds & Snakes,Olivia Rodrigo,40,US,2024-01-06,False,205483,0.518,0.368,-7.76,0.0353,0.855,4.9e-06,0.234,141.934,22
Thinkin’ Bout Me,Morgan Wallen,41,US,2024-01-06,False,177387,0.656,0.757,-5.775,0.0308,0.492,0.0,0.429,139.971,20
Heartless,Kanye West,42,US,2024-01-06,False,211000,0.79,0.647,-5.983,0.136,0.0515,0.0,0.654,87.999,18
Not Allowed,TV Girl,43,US,2024-01-06,True,167864,0.67,0.905,-6.855,0.129,0.669,0.000227,0.563,104.965,16
MONACO,Bad Bunny,44,US,2024-01-06,True,267194,0.787,0.621,-5.009,0.068,0.15,0.000402,0.13,139.056,14
Strangers,Kenya Grace,45,US,2024-01-06,False,172964,0.628,0.523,-8.307,0.0946,0.701,0.00274,0.416,169.982,12
Que Onda,"Calle 24, Chino Pacas, Fuerza Regida",46,US,2024-01-06,True,191466,0.808,0.944,-4.863,0.0408,0.183,1.11e-06,0.937,124.934,10
You Proof,Morgan Wallen,47,US,2024-01-06,False,157477,0.732,0.839,-5.007,0.0345,0.265,0.0,0.629,119.724,8
Shut up My Moms Calling,Hotel Ugly,48,US,2024-01-06,False,164571,0.485,0.409,-10.711,0.101,0.325,0.0,0.376,138.419,6
BELLAKEO,"Peso Pluma, Anitta",49,US,2024-01-06,True,197333,0.72,0.88,-2.834,0.101,0.0562,0.06,0.463,180.011,4
Father Stretch My Hands Pt. 1,Kanye West,50,US,2024-01-06,True,135920,0.724,0.573,-4.113,0.0549,0.118,0.0,0.438,113.088,2
Lovin On Me,Jack Harlow,1,US,2024-01-05,True,138411,0.943,0.558,-4.911,0.0568,0.0026,2.19e-06,0.606,104.983,100
Stick Season,Noah Kahan,2,US,2024-01-05,False,182346,0.662,0.488,-6.894,0.0682,0.782,0.0,0.817,117.913,98
I Remember Everything (feat. Kacey Musgraves),"Zach Bryan, Kacey Musgraves",3,US,2024-01-05,False,227195,0.429,0.453,-7.746,0.0459,0.554,2e-06,0.155,77.639,96
